"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/19/2024","AirNow","360550015","4","9","ug/m3 LC","38","Rochester Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"04/20/2024","AirNow","360550015","4","3.7","ug/m3 LC","15","Rochester Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"04/21/2024","AirNow","360550015","4","3.7","ug/m3 LC","15","Rochester Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"04/22/2024","AirNow","360550015","4","5","ug/m3 LC","21","Rochester Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"04/23/2024","AirNow","360550015","4","7.2","ug/m3 LC","30","Rochester Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"04/24/2024","AirNow","360550015","4","4.9","ug/m3 LC","20","Rochester Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.1450126807403","-77.5572802599319"
"01/01/2024","AQS","360551007","1","3.5","ug/m3 LC","15","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/01/2024","AirNow","360551007","4","2.3","ug/m3 LC","10","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/02/2024","AirNow","360551007","4","5.7","ug/m3 LC","24","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/03/2024","AirNow","360551007","4","7.1","ug/m3 LC","30","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/04/2024","AirNow","360551007","4","3","ug/m3 LC","13","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/05/2024","AirNow","360551007","4","7.8","ug/m3 LC","33","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/06/2024","AirNow","360551007","4","9.4","ug/m3 LC","39","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/07/2024","AirNow","360551007","4","8","ug/m3 LC","33","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/08/2024","AirNow","360551007","4","13.3","ug/m3 LC","54","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/09/2024","AirNow","360551007","4","4.5","ug/m3 LC","19","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/10/2024","AirNow","360551007","4","1.6","ug/m3 LC","7","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/11/2024","AirNow","360551007","4","5.9","ug/m3 LC","25","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/12/2024","AirNow","360551007","4","6.2","ug/m3 LC","26","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/13/2024","AirNow","360551007","4","2.3","ug/m3 LC","10","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/14/2024","AirNow","360551007","4","3.3","ug/m3 LC","14","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/15/2024","AirNow","360551007","4","6.3","ug/m3 LC","26","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/16/2024","AirNow","360551007","4","6.3","ug/m3 LC","26","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/17/2024","AirNow","360551007","4","5.7","ug/m3 LC","24","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/18/2024","AirNow","360551007","4","8.1","ug/m3 LC","34","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/19/2024","AirNow","360551007","4","7.4","ug/m3 LC","31","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/20/2024","AirNow","360551007","4","2.9","ug/m3 LC","12","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/21/2024","AirNow","360551007","4","3.5","ug/m3 LC","15","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/22/2024","AirNow","360551007","4","6.2","ug/m3 LC","26","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/23/2024","AirNow","360551007","4","12.9","ug/m3 LC","53","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/24/2024","AirNow","360551007","4","15.7","ug/m3 LC","59","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/25/2024","AirNow","360551007","4","7.6","ug/m3 LC","32","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/26/2024","AirNow","360551007","4","2.8","ug/m3 LC","12","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/27/2024","AirNow","360551007","4","7.6","ug/m3 LC","32","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/28/2024","AirNow","360551007","4","4.8","ug/m3 LC","20","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/29/2024","AirNow","360551007","4","2.2","ug/m3 LC","9","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/30/2024","AirNow","360551007","4","6.2","ug/m3 LC","26","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/31/2024","AirNow","360551007","4","9.3","ug/m3 LC","39","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/01/2024","AirNow","360551007","4","6.6","ug/m3 LC","28","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/02/2024","AirNow","360551007","4","3.5","ug/m3 LC","15","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/03/2024","AirNow","360551007","4","4.7","ug/m3 LC","20","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/04/2024","AirNow","360551007","4","10.1","ug/m3 LC","42","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/05/2024","AirNow","360551007","4","7.1","ug/m3 LC","30","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/06/2024","AirNow","360551007","4","4.9","ug/m3 LC","20","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/07/2024","AirNow","360551007","4","7.2","ug/m3 LC","30","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/08/2024","AirNow","360551007","4","7","ug/m3 LC","29","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/09/2024","AirNow","360551007","4","7.5","ug/m3 LC","31","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/10/2024","AirNow","360551007","4","8.4","ug/m3 LC","35","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/11/2024","AirNow","360551007","4","3.9","ug/m3 LC","16","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/12/2024","AirNow","360551007","4","7.7","ug/m3 LC","32","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/13/2024","AirNow","360551007","4","5.9","ug/m3 LC","25","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/14/2024","AirNow","360551007","4","2.3","ug/m3 LC","10","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/15/2024","AirNow","360551007","4","5.9","ug/m3 LC","25","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/16/2024","AirNow","360551007","4","2.6","ug/m3 LC","11","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/17/2024","AirNow","360551007","4","2.3","ug/m3 LC","10","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/18/2024","AirNow","360551007","4","6.1","ug/m3 LC","25","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/19/2024","AirNow","360551007","4","2.5","ug/m3 LC","10","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/20/2024","AirNow","360551007","4","4.6","ug/m3 LC","19","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/21/2024","AirNow","360551007","4","10.7","ug/m3 LC","45","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/22/2024","AirNow","360551007","4","10.3","ug/m3 LC","43","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/23/2024","AirNow","360551007","4","10.6","ug/m3 LC","44","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/24/2024","AirNow","360551007","4","2.2","ug/m3 LC","9","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/25/2024","AirNow","360551007","4","2.8","ug/m3 LC","12","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/26/2024","AirNow","360551007","4","6.4","ug/m3 LC","27","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/27/2024","AirNow","360551007","4","11.5","ug/m3 LC","48","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/28/2024","AirNow","360551007","4","6.6","ug/m3 LC","28","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"02/29/2024","AirNow","360551007","4","2.8","ug/m3 LC","12","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/01/2024","AirNow","360551007","4","4.7","ug/m3 LC","20","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/02/2024","AirNow","360551007","4","5.3","ug/m3 LC","22","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/03/2024","AirNow","360551007","4","5.3","ug/m3 LC","22","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/04/2024","AirNow","360551007","4","4.6","ug/m3 LC","19","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/05/2024","AirNow","360551007","4","3.3","ug/m3 LC","14","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/06/2024","AirNow","360551007","4","2.8","ug/m3 LC","12","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/07/2024","AirNow","360551007","4","2.5","ug/m3 LC","10","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/08/2024","AirNow","360551007","4","3.3","ug/m3 LC","14","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/09/2024","AirNow","360551007","4","2.2","ug/m3 LC","9","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/10/2024","AirNow","360551007","4","2.4","ug/m3 LC","10","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/11/2024","AirNow","360551007","4","2.5","ug/m3 LC","10","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/12/2024","AirNow","360551007","4","8.5","ug/m3 LC","35","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/13/2024","AirNow","360551007","4","11","ug/m3 LC","46","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/14/2024","AirNow","360551007","4","10.8","ug/m3 LC","45","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/15/2024","AirNow","360551007","4","3.5","ug/m3 LC","15","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/16/2024","AirNow","360551007","4","3.8","ug/m3 LC","16","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/17/2024","AirNow","360551007","4","2.1","ug/m3 LC","9","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/18/2024","AirNow","360551007","4","2.1","ug/m3 LC","9","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/19/2024","AirNow","360551007","4","4.3","ug/m3 LC","18","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/20/2024","AirNow","360551007","4","3.5","ug/m3 LC","15","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/21/2024","AirNow","360551007","4","1.5","ug/m3 LC","6","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/22/2024","AirNow","360551007","4","3.1","ug/m3 LC","13","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/23/2024","AirNow","360551007","4","3.8","ug/m3 LC","16","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/24/2024","AirNow","360551007","4","1.9","ug/m3 LC","8","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/25/2024","AirNow","360551007","4","3.3","ug/m3 LC","14","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/26/2024","AirNow","360551007","4","4","ug/m3 LC","17","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/27/2024","AirNow","360551007","4","5.6","ug/m3 LC","23","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/28/2024","AirNow","360551007","4","8.1","ug/m3 LC","34","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/29/2024","AirNow","360551007","4","4.9","ug/m3 LC","20","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/30/2024","AirNow","360551007","4","2.8","ug/m3 LC","12","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"03/31/2024","AirNow","360551007","4","3.5","ug/m3 LC","15","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/01/2024","AirNow","360551007","4","4.8","ug/m3 LC","20","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/02/2024","AirNow","360551007","4","3.2","ug/m3 LC","13","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/03/2024","AirNow","360551007","4","1.1","ug/m3 LC","5","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/04/2024","AirNow","360551007","4","1.7","ug/m3 LC","7","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/05/2024","AirNow","360551007","4","1.4","ug/m3 LC","6","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/06/2024","AirNow","360551007","4","2.1","ug/m3 LC","9","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/07/2024","AirNow","360551007","4","3","ug/m3 LC","13","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/08/2024","AirNow","360551007","4","4.1","ug/m3 LC","17","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/09/2024","AirNow","360551007","4","6.2","ug/m3 LC","26","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/10/2024","AirNow","360551007","4","5.9","ug/m3 LC","25","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/11/2024","AirNow","360551007","4","7.1","ug/m3 LC","30","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/12/2024","AirNow","360551007","4","1.1","ug/m3 LC","5","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/13/2024","AirNow","360551007","4","1.3","ug/m3 LC","5","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/14/2024","AirNow","360551007","4","4","ug/m3 LC","17","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/15/2024","AirNow","360551007","4","4.5","ug/m3 LC","19","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/16/2024","AirNow","360551007","4","4","ug/m3 LC","17","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/17/2024","AirNow","360551007","4","4.2","ug/m3 LC","18","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/18/2024","AirNow","360551007","4","6.5","ug/m3 LC","27","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/19/2024","AirNow","360551007","4","6.1","ug/m3 LC","25","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/20/2024","AirNow","360551007","4","2.7","ug/m3 LC","11","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/21/2024","AirNow","360551007","4","2.7","ug/m3 LC","11","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/22/2024","AirNow","360551007","4","3.6","ug/m3 LC","15","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/23/2024","AirNow","360551007","4","5","ug/m3 LC","21","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"04/24/2024","AirNow","360551007","4","3.8","ug/m3 LC","16","ROCHESTER 2","1","100.0000","88101","PM2.5 - Local Conditions","40380","Rochester, NY","36","New York","055","Monroe","43.14618","-77.54817"
"01/01/2024","AirNow","360590005","3","12.1","ug/m3 LC","51","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
"01/02/2024","AirNow","360590005","3","9.6","ug/m3 LC","40","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
"01/03/2024","AirNow","360590005","3","8.7","ug/m3 LC","36","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
"01/04/2024","AirNow","360590005","3","9.2","ug/m3 LC","38","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
"01/05/2024","AirNow","360590005","3","8.6","ug/m3 LC","36","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
"01/06/2024","AirNow","360590005","3","10.3","ug/m3 LC","43","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
"01/07/2024","AirNow","360590005","3","7.3","ug/m3 LC","30","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
"01/08/2024","AirNow","360590005","3","10","ug/m3 LC","42","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
"01/09/2024","AirNow","360590005","3","6.8","ug/m3 LC","28","EISENHOWER PARK","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","059","Nassau","40.74316","-73.58549"
